date,latitude,longitude,township,timezone,summary,precipProbability,precipIntensity,precipAccumulation,windSpeed,icon,windBearing,windGust,temperatureMin,temperatureMax
2025-05-23,16.2929,95.6804,Pyapon,Asia/Rangoon,Rain and a thunderstorm,0.65,0.55,0.55,4.6,rain,169,17.3,81,90
2025-05-24,16.2929,95.6804,Pyapon,Asia/Rangoon,Periods of rain and a t-storm,0.65,0.41,0.41,5.8,rain,185,17.3,79,89
2025-05-15,17.0462,94.8045,Thabaung,Asia/Rangoon,Afternoon rain,1.0,0.28,0.28,6.9,thunderstorm,109,18.4,74,84
2025-05-16,17.0462,94.8045,Thabaung,Asia/Rangoon,Occasional rain,0.97,0.64,0.64,8.1,rain,169,24.2,75,84
2025-05-17,17.0462,94.8045,Thabaung,Asia/Rangoon,Periods of rain,0.91,0.44,0.44,5.8,rain,156,17.3,77,87
2025-05-18,17.0462,94.8045,Thabaung,Asia/Rangoon,Rain in the afternoon,0.77,0.17,0.17,5.8,rain,131,17.3,76,88
2025-05-19,17.0462,94.8045,Thabaung,Asia/Rangoon,Periods of rain,0.95,1.06,1.06,5.8,rain,193,18.4,77,88
2025-05-20,17.0462,94.8045,Thabaung,Asia/Rangoon,Heavy rain developing,0.85,0.65,0.65,6.9,rain,231,15.0,79,92
2025-05-21,17.0462,94.8045,Thabaung,Asia/Rangoon,Rain and a thunderstorm,0.65,0.24,0.24,3.5,rain,155,11.5,80,91
2025-05-22,17.0462,94.8045,Thabaung,Asia/Rangoon,Periods of rain,0.65,0.61,0.61,5.8,rain,179,16.1,79,90
2025-05-23,17.0462,94.8045,Thabaung,Asia/Rangoon,Rain in the afternoon,0.75,0.54,0.54,4.6,rain,182,13.8,80,90
2025-05-24,17.0462,94.8045,Thabaung,Asia/Rangoon,Periods of rain,0.65,0.31,0.31,3.5,rain,178,13.8,79,89
2025-05-15,16.4373,95.1338,Wakema,Asia/Rangoon,"Morning t-storms, then rain",1.0,1.15,1.15,8.1,thunderstorm,130,17.3,75,84
2025-05-16,16.4373,95.1338,Wakema,Asia/Rangoon,Occasional rain,0.93,0.45,0.45,10.4,rain,180,21.9,76,85
2025-05-17,16.4373,95.1338,Wakema,Asia/Rangoon,Occasional rain,0.91,0.4,0.4,8.1,rain,170,20.7,78,88
2025-05-18,16.4373,95.1338,Wakema,Asia/Rangoon,Cloudy with a little rain,0.81,0.11,0.11,6.9,rain,137,19.6,78,87
2025-05-19,16.4373,95.1338,Wakema,Asia/Rangoon,Afternoon rain,0.84,0.36,0.36,6.9,rain,191,21.9,79,90
2025-05-20,16.4373,95.1338,Wakema,Asia/Rangoon,Periods of rain,0.62,0.37,0.37,6.9,rain,216,16.1,79,93
2025-05-21,16.4373,95.1338,Wakema,Asia/Rangoon,Rain and a thunderstorm,0.67,0.56,0.56,4.6,rain,146,13.8,80,91
2025-05-22,16.4373,95.1338,Wakema,Asia/Rangoon,Rain and a thunderstorm,0.68,1.05,1.05,3.5,rain,170,15.0,79,90
2025-05-23,16.4373,95.1338,Wakema,Asia/Rangoon,Rain and a thunderstorm,0.65,0.24,0.24,4.6,rain,188,16.1,80,90
2025-05-24,16.4373,95.1338,Wakema,Asia/Rangoon,Rain,0.75,0.34,0.34,4.6,rain,187,12.7,79,88
2025-05-15,16.6042,95.1809,Wakema,Asia/Rangoon,"Morning t-storms, then rain",1.0,1.15,1.15,8.1,thunderstorm,130,17.3,75,84
2025-05-16,16.6042,95.1809,Wakema,Asia/Rangoon,Occasional rain,0.93,0.45,0.45,10.4,rain,180,21.9,76,85
2025-05-17,16.6042,95.1809,Wakema,Asia/Rangoon,Occasional rain,0.91,0.4,0.4,8.1,rain,170,20.7,78,88
2025-05-18,16.6042,95.1809,Wakema,Asia/Rangoon,Cloudy with a little rain,0.81,0.11,0.11,6.9,rain,137,19.6,78,87
2025-05-19,16.6042,95.1809,Wakema,Asia/Rangoon,Afternoon rain,0.84,0.36,0.36,6.9,rain,191,21.9,79,90
2025-05-20,16.6042,95.1809,Wakema,Asia/Rangoon,Periods of rain,0.62,0.37,0.37,6.9,rain,216,16.1,79,93
2025-05-21,16.6042,95.1809,Wakema,Asia/Rangoon,Rain and a thunderstorm,0.67,0.56,0.56,4.6,rain,146,13.8,80,91
2025-05-22,16.6042,95.1809,Wakema,Asia/Rangoon,Rain and a thunderstorm,0.68,1.05,1.05,3.5,rain,170,15.0,79,90
2025-05-23,16.6042,95.1809,Wakema,Asia/Rangoon,Rain and a thunderstorm,0.65,0.24,0.24,4.6,rain,188,16.1,80,90
2025-05-24,16.6042,95.1809,Wakema,Asia/Rangoon,Rain,0.75,0.34,0.34,4.6,rain,187,12.7,79,88
2025-05-15,17.1996,95.0841,Yegyi,Asia/Rangoon,Rain this afternoon,0.9,0.19,0.19,8.1,thunderstorm,118,18.4,74,84
2025-05-16,17.1996,95.0841,Yegyi,Asia/Rangoon,Periods of rain,0.97,0.41,0.41,8.1,rain,142,20.7,75,83
2025-05-17,17.1996,95.0841,Yegyi,Asia/Rangoon,Periods of rain,0.97,0.78,0.78,6.9,rain,133,18.4,76,85
2025-05-18,17.1996,95.0841,Yegyi,Asia/Rangoon,Periods of rain,0.91,0.26,0.26,5.8,rain,134,19.6,76,86
2025-05-19,17.1996,95.0841,Yegyi,Asia/Rangoon,Periods of rain,0.95,0.75,0.75,6.9,rain,190,21.9,77,89
2025-05-20,17.1996,95.0841,Yegyi,Asia/Rangoon,Rain and a thunderstorm,0.65,0.24,0.24,6.9,rain,229,17.3,78,95
2025-05-21,17.1996,95.0841,Yegyi,Asia/Rangoon,Periods of rain,0.62,0.3,0.3,3.5,rain,171,13.8,79,92
2025-05-22,17.1996,95.0841,Yegyi,Asia/Rangoon,Afternoon rain,0.73,0.32,0.32,4.6,rain,175,16.1,78,91
2025-05-23,17.1996,95.0841,Yegyi,Asia/Rangoon,Periods of rain,0.63,0.37,0.37,4.6,rain,200,16.1,79,90
2025-05-24,17.1996,95.0841,Yegyi,Asia/Rangoon,Rain,0.75,0.53,0.53,4.6,rain,185,13.8,77,90
2025-05-15,17.398,95.0765,Yegyi,Asia/Rangoon,Rain this afternoon,0.9,0.19,0.19,8.1,thunderstorm,118,18.4,74,84
2025-05-16,17.398,95.0765,Yegyi,Asia/Rangoon,Periods of rain,0.97,0.41,0.41,8.1,rain,142,20.7,75,83
2025-05-17,17.398,95.0765,Yegyi,Asia/Rangoon,Periods of rain,0.97,0.78,0.78,6.9,rain,133,18.4,76,85
2025-05-18,17.398,95.0765,Yegyi,Asia/Rangoon,Periods of rain,0.91,0.26,0.26,5.8,rain,134,19.6,76,86
2025-05-19,17.398,95.0765,Yegyi,Asia/Rangoon,Periods of rain,0.95,0.75,0.75,6.9,rain,190,21.9,77,89
2025-05-20,17.398,95.0765,Yegyi,Asia/Rangoon,Rain and a thunderstorm,0.65,0.24,0.24,6.9,rain,229,17.3,78,95
2025-05-21,17.398,95.0765,Yegyi,Asia/Rangoon,Periods of rain,0.62,0.3,0.3,3.5,rain,171,13.8,79,92
2025-05-22,17.398,95.0765,Yegyi,Asia/Rangoon,Afternoon rain,0.73,0.32,0.32,4.6,rain,175,16.1,78,91
2025-05-23,17.398,95.0765,Yegyi,Asia/Rangoon,Periods of rain,0.63,0.37,0.37,4.6,rain,200,16.1,79,90
2025-05-24,17.398,95.0765,Yegyi,Asia/Rangoon,Rain,0.75,0.53,0.53,4.6,rain,185,13.8,77,90
2025-05-15,17.3439,95.1196,Yegyi,Asia/Rangoon,Rain this afternoon,0.9,0.19,0.19,8.1,thunderstorm,118,18.4,74,84
2025-05-16,17.3439,95.1196,Yegyi,Asia/Rangoon,Periods of rain,0.97,0.41,0.41,8.1,rain,142,20.7,75,83
2025-05-17,17.3439,95.1196,Yegyi,Asia/Rangoon,Periods of rain,0.97,0.78,0.78,6.9,rain,133,18.4,76,85
2025-05-18,17.3439,95.1196,Yegyi,Asia/Rangoon,Periods of rain,0.91,0.26,0.26,5.8,rain,134,19.6,76,86
2025-05-19,17.3439,95.1196,Yegyi,Asia/Rangoon,Periods of rain,0.95,0.75,0.75,6.9,rain,190,21.9,77,89
2025-05-20,17.3439,95.1196,Yegyi,Asia/Rangoon,Rain and a thunderstorm,0.65,0.24,0.24,6.9,rain,229,17.3,78,95
2025-05-21,17.3439,95.1196,Yegyi,Asia/Rangoon,Periods of rain,0.62,0.3,0.3,3.5,rain,171,13.8,79,92
2025-05-22,17.3439,95.1196,Yegyi,Asia/Rangoon,Afternoon rain,0.73,0.32,0.32,4.6,rain,175,16.1,78,91
2025-05-23,17.3439,95.1196,Yegyi,Asia/Rangoon,Periods of rain,0.63,0.37,0.37,4.6,rain,200,16.1,79,90
2025-05-24,17.3439,95.1196,Yegyi,Asia/Rangoon,Rain,0.75,0.53,0.53,4.6,rain,185,13.8,77,90
2025-05-15,17.4792,95.5574,Zalun,Asia/Rangoon,Breezy with rain,0.94,0.19,0.19,10.4,rain,116,19.6,74,84
2025-05-16,17.4792,95.5574,Zalun,Asia/Rangoon,Occasional rain,0.97,0.62,0.62,11.5,rain,123,24.2,75,84
2025-05-17,17.4792,95.5574,Zalun,Asia/Rangoon,Occasional rain,0.97,0.78,0.78,6.9,rain,138,19.6,76,87
2025-05-18,17.4792,95.5574,Zalun,Asia/Rangoon,Cloudy with a little rain,0.83,0.11,0.11,8.1,rain,164,19.6,76,87
2025-05-19,17.4792,95.5574,Zalun,Asia/Rangoon,"Afternoon rain, some heavy",0.98,0.86,0.86,6.9,rain,192,16.1,78,90
2025-05-20,17.4792,95.5574,Zalun,Asia/Rangoon,Occasional afternoon rain,0.73,0.33,0.33,9.2,sprinkles,216,17.3,79,96
